Id,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,BsmtExposure,BsmtFinType1,BsmtFinType2,RoofMatl,Foundation,Heating,Electrical,MasVnrType,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,CentralAir,SalePrice
315,7,7,3,3,3,4,5,0,1,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,16,0,712,728,832,809,0,1,178000
443,5,7,3,3,3,3,3,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,1078,1078,1128,445,0,1,162900
320,7,5,3,3,4,3,3,2,5,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,225.0,1036,0,336,1372,1472,0,0,1,187500
768,6,7,3,3,4,3,5,1,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,660,0,323,983,983,767,0,1,160000
757,8,5,4,3,4,3,5,2,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,20,0,846,866,866,902,0,1,212000
425,6,5,3,3,4,3,4,0,1,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.059075342465753425,0.3133561643835616,74.0,616,0,580,1196,1196,0,0,1,139000
554,4,5,3,3,0,0,5,0,0,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,0,0,1126,0,0,1,108000
1036,4,3,3,4,0,0,5,0,0,0,0.9837328767123288,0.017123287671232876,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,0,0,845,0,0,0,84000
954,5,4,3,3,3,3,5,2,4,1,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,232.0,562,193,29,784,1168,800,0,1,172000
1186,5,7,3,4,3,3,4,0,3,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,392,0,392,784,949,272,0,1,104900
597,6,7,3,3,3,3,5,0,0,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.059075342465753425,0.5796232876712328,0.0,0,0,684,684,684,684,0,0,114504
228,6,6,3,3,3,3,3,0,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,127.0,321,0,162,483,483,504,0,1,106000
1107,7,5,4,3,4,3,4,1,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,738,0,172,910,1442,0,0,1,179900
772,4,5,3,3,2,2,3,0,1,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.02054794520547945,0.5796232876712328,0.0,836,0,0,836,1220,0,0,1,102000
934,7,5,4,3,4,3,5,2,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,210.0,20,0,1480,1500,1500,0,0,1,190000
1418,8,5,4,3,4,3,5,1,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,731.0,781,0,503,1284,1310,1140,0,1,340000
67,7,5,3,3,4,3,3,3,5,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,287.0,912,0,1035,1947,2207,0,0,1,180000
1000,7,5,4,3,4,3,5,2,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,24.0,686,0,501,1187,1208,0,0,1,206000
580,5,5,3,3,3,3,5,0,0,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.02054794520547945,0.3133561643835616,335.0,0,0,1050,1050,1050,745,0,0,131500
943,4,3,3,3,4,3,3,3,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,1440,0,0,1440,1440,0,0,1,150000
212,6,5,3,3,4,3,5,1,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,36,0,1176,1212,1212,0,0,1,186000
1149,7,7,3,3,3,3,3,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,572,572,572,539,0,1,116900
746,8,9,5,4,3,4,5,0,5,4,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,289.0,575,80,487,1142,1175,1540,0,1,299800
537,7,5,3,3,4,3,5,2,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,880,880,880,844,0,1,188000
1287,6,5,3,3,3,3,3,0,4,2,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,451.0,569,81,678,1328,1328,0,0,1,143000
1296,5,5,3,3,3,3,4,2,3,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,168.0,1016,0,36,1052,1052,0,0,1,138500
86,8,5,4,3,4,3,5,0,0,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,284.0,0,0,1288,1288,1301,1116,0,1,260000
1315,4,6,3,3,3,3,5,0,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,732,0,216,948,948,0,0,1,119000
975,7,8,3,4,4,3,3,0,0,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,728,728,1136,883,0,0,167500
977,4,7,3,3,4,3,3,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.059075342465753425,0.5796232876712328,0.0,0,0,440,440,869,0,0,1,85500
632,8,5,4,3,4,4,5,1,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,108.0,24,0,1530,1554,1554,0,0,1,209500
1316,6,5,3,3,2,3,3,1,4,1,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,500,276,176,952,1092,1020,0,1,206900
1384,5,7,3,4,3,3,5,0,0,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,816,816,1416,0,0,1,112000
1402,6,5,3,3,3,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,759,0,80,839,864,729,0,1,193000
950,6,7,3,3,3,3,3,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,982,0,179,1161,1381,0,0,1,197500
274,6,6,3,3,3,3,4,0,2,1,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.01113013698630137,183.0,620,620,0,1240,1632,0,0,1,139000
1035,5,7,3,4,2,2,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,920,920,954,0,0,1,119750
363,7,5,4,3,0,0,5,0,0,0,0.9837328767123288,0.017123287671232876,0.976027397260274,0.9169520547945206,0.3133561643835616,500.0,0,0,0,0,495,1427,0,1,198500
623,5,6,3,3,3,3,3,0,3,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,153.0,560,0,420,980,980,0,0,1,135000
3,7,5,4,3,4,3,5,1,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,162.0,486,0,434,920,920,866,0,1,223500
7,8,5,4,3,5,3,5,2,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,186.0,1369,0,317,1686,1694,0,0,1,307000
312,6,6,3,4,3,3,5,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,680,0,292,972,972,0,0,1,132000
669,5,6,3,3,3,3,4,0,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,988,0,200,1188,1437,0,0,1,168000
1038,8,5,4,3,4,3,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,396.0,0,0,1055,1055,1055,1208,0,1,287000
1440,7,6,3,3,3,3,3,0,5,2,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,96.0,315,110,114,539,1040,685,0,1,197000
216,5,6,3,3,3,3,3,0,3,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,64.0,360,0,710,1070,1236,0,0,1,134450
1120,5,5,3,3,3,3,3,0,1,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.059075342465753425,0.5796232876712328,0.0,369,0,671,1040,1040,0,0,1,133700
28,8,5,4,3,5,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,200.0,1218,0,486,1704,1704,0,0,1,306000
1056,6,5,3,3,4,3,3,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,160.0,644,0,549,1193,1523,0,0,1,180000
825,8,5,4,3,4,4,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,1489,1489,1489,0,0,1,232600
1416,7,5,4,3,4,3,5,0,4,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,130.0,988,0,398,1386,1569,0,0,1,175900
1199,7,5,4,3,4,3,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,1212,1212,1212,0,0,1,178000
1281,7,5,4,3,4,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,110.0,788,0,785,1573,1573,0,0,1,227000
625,6,5,3,3,3,3,4,0,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,288.0,247,0,485,732,1012,778,0,1,165150
808,5,6,3,3,3,3,5,3,5,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,1309,0,15,1324,1072,504,0,1,223500
257,6,5,4,3,4,3,5,0,2,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,503,0,361,864,864,864,0,1,207500
26,8,5,4,3,4,3,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,640.0,0,0,1566,1566,1600,0,0,1,256300
337,9,5,4,3,5,3,5,3,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,200.0,1249,0,673,1922,1922,0,0,1,377426
573,7,5,3,3,5,3,4,2,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,846,846,846,846,0,1,224500
48,8,5,4,3,4,3,5,2,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,24,0,1632,1656,1656,0,0,1,249700
107,4,7,3,3,2,3,4,0,0,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,641,641,1047,0,0,1,100000
350,9,5,5,3,5,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,870.0,1410,0,438,1848,1848,880,0,1,437154
56,6,5,3,3,3,3,4,0,3,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,272.0,490,0,935,1425,1425,0,0,1,180500
1444,6,6,3,3,3,3,2,0,0,0,0.9837328767123288,0.09931506849315068,0.005136986301369863,0.02054794520547945,0.5796232876712328,0.0,0,0,952,952,952,0,0,0,121000
214,5,5,3,3,4,3,5,0,4,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,716,0,274,990,990,0,0,1,156000
121,6,5,3,3,3,3,5,3,4,0,0.0008561643835616438,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,938,0,0,938,988,0,0,1,180000
1207,4,4,3,3,3,3,3,0,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,1056,0,0,1056,1056,0,0,1,107000
1389,9,5,5,3,5,3,5,3,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,160.0,1320,0,426,1746,1746,0,0,1,377500
73,7,5,3,3,4,3,4,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,40.0,0,0,832,832,885,833,0,1,185000
744,5,6,3,3,4,3,5,2,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,444,0,76,520,1464,0,0,1,175000
1189,7,5,4,3,4,3,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,95.0,0,0,831,831,831,829,0,1,195000
46,9,5,5,3,5,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,412.0,456,0,1296,1752,1752,0,0,1,319900
1231,5,5,3,3,4,3,5,0,5,2,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,1.0,498,211,652,1361,1361,1259,0,1,190000
524,10,5,5,3,5,3,5,3,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,762.0,2260,0,878,3138,3138,1538,0,1,184750
827,5,6,3,3,3,3,4,0,4,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,784,0,0,784,784,0,0,1,109500
868,4,5,3,3,3,3,3,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,932,0,108,1040,1120,0,0,1,129000
1200,4,5,3,3,3,3,4,0,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,51.0,547,0,504,1051,1382,0,0,1,148000
758,6,5,3,3,3,3,3,1,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.01113013698630137,328.0,438,0,234,672,672,714,0,1,158900
534,1,3,2,2,0,0,2,0,0,0,0.9837328767123288,0.017123287671232876,0.976027397260274,0.02054794520547945,0.5796232876712328,0.0,0,0,0,0,334,0,0,0,39300
604,7,5,4,3,4,3,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,600,600,600,600,0,1,151000
466,7,5,4,3,4,3,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,18.0,0,0,1375,1375,1414,0,0,1,178740
1392,5,5,3,3,3,3,3,0,0,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,1584,1584,1584,0,0,1,124000
1245,8,7,3,3,4,3,2,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,792,792,792,725,0,1,230000
1081,6,7,4,4,3,3,5,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,144.0,656,0,602,1258,1258,0,0,1,145000
905,5,6,3,3,3,3,3,0,5,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,75.0,599,0,277,876,902,0,0,1,125500
61,6,5,3,3,4,3,5,0,4,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,941,0,217,1158,1158,0,0,1,158000
93,5,7,3,4,4,3,5,0,4,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,713,0,163,876,964,0,0,1,163500
667,6,5,3,4,4,3,3,0,1,2,0.007705479452054794,0.4315068493150685,0.976027397260274,0.9169520547945206,0.01113013698630137,113.0,187,723,111,1021,1465,915,0,1,129000
728,7,5,4,3,4,3,5,2,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,82.0,724,0,508,1232,1232,0,0,1,194500
195,5,7,3,3,3,3,3,2,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,390,0,474,864,864,0,0,1,127000
281,7,6,4,3,4,3,4,2,5,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,340.0,421,0,386,807,1175,807,0,1,228500
360,8,5,4,3,4,3,5,2,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,530.0,956,0,130,1086,1086,838,0,1,280000
520,7,9,4,3,4,3,5,0,0,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,1276,1276,1276,804,0,1,234000
1456,6,5,3,3,4,3,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,953,953,953,694,0,1,175000
924,6,5,4,3,4,3,5,0,1,5,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,165,841,598,1604,1617,0,0,1,193000
183,5,6,3,3,0,0,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,98.0,0,0,0,0,1340,0,0,1,120000
988,9,5,5,3,5,3,5,2,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,450.0,1646,0,284,1930,1940,0,0,1,395192
111,6,4,3,3,3,2,4,0,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,444,0,550,994,1216,639,0,1,136900
43,5,7,3,3,4,3,4,2,4,1,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,747,93,0,840,884,0,0,1,144000
1237,7,5,4,3,4,3,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,106.0,0,0,764,764,764,862,0,1,175500
205,5,7,3,3,3,3,3,0,1,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,312,0,408,720,720,564,0,1,110000
984,8,5,4,3,4,3,5,1,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,1128,1128,1149,1141,0,1,255900
53,5,5,2,3,4,3,3,3,1,5,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,104,712,0,816,816,0,0,0,110000
546,7,5,4,4,4,4,4,0,5,1,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,178.0,1002,202,0,1204,1377,806,0,1,229000
946,5,6,3,3,3,3,3,0,1,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,1088,0,0,1088,1188,561,120,1,124900
853,7,5,3,4,3,3,4,0,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,364,0,554,918,918,728,0,1,164000
1414,8,5,4,3,4,4,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,366.0,976,0,868,1844,1844,0,0,1,257000
1376,8,5,4,3,4,3,5,3,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,80.0,0,0,1571,1571,1571,0,0,1,239000
184,7,5,3,3,4,3,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,1362,1362,1362,720,0,1,200000
138,7,5,3,3,3,3,4,0,0,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,70.0,0,0,1907,1907,1959,0,0,1,171000
927,8,5,4,3,4,3,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,340.0,0,0,1181,1181,1234,1140,0,1,285000
81,6,6,3,4,4,3,3,0,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,576.0,448,0,448,896,1182,960,0,1,193500
1365,7,5,4,3,4,3,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,600,600,520,600,80,1,144152
106,8,5,4,3,5,3,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,768.0,0,0,1053,1053,1053,939,0,1,250000
542,8,5,4,3,4,3,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,72.0,0,0,969,969,997,1288,0,1,248000
707,7,5,3,3,4,3,3,3,5,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.09075342465753425,351.0,1219,0,424,1643,1824,0,0,1,302000
481,9,5,4,3,5,3,5,3,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,378.0,1261,0,572,1833,1850,0,0,1,326000
166,5,7,3,4,3,3,4,0,4,2,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,351,181,112,644,808,547,0,1,127500
249,7,5,4,3,4,3,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,101.0,0,0,840,840,840,828,0,1,180000
308,6,7,3,2,3,3,3,0,0,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.059075342465753425,0.5796232876712328,0.0,0,0,319,319,1035,371,0,1,89500
447,6,6,4,3,3,3,5,0,4,2,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,247,713,557,1517,1888,0,0,1,190000
713,8,5,4,3,4,3,4,1,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,767,0,461,1228,1228,0,0,1,189000
335,6,5,3,3,4,3,4,3,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,828,0,115,943,943,695,0,1,192000
98,4,5,3,3,3,3,3,0,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.02054794520547945,0.3133561643835616,48.0,520,0,440,960,960,0,0,1,94750
725,9,5,5,3,5,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,340.0,1234,0,464,1698,1698,0,0,1,320000
906,5,5,3,3,3,3,3,0,2,1,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.09075342465753425,110.0,354,290,412,1056,1063,0,0,1,128000
900,5,7,3,3,3,3,3,0,3,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,465,0,447,912,1236,0,0,1,135000
103,5,5,3,2,0,0,3,0,0,0,0.9837328767123288,0.017123287671232876,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,0,0,1535,0,0,1,118964
435,4,7,3,4,4,3,4,2,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,495,0,135,630,630,0,0,1,81000
1008,4,4,3,3,3,3,3,0,3,1,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,273,273,0,546,546,546,0,1,88000
1306,9,5,4,3,5,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,300.0,1572,0,80,1652,1652,0,0,1,325000
835,5,6,3,3,3,3,4,0,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,136.0,572,0,572,1144,1144,0,0,1,139950
1325,8,5,4,3,5,3,5,2,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,428.0,0,0,1795,1795,1795,0,0,1,147000
303,7,5,4,3,4,3,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,150.0,0,0,1541,1541,1541,0,0,1,205000
1230,5,5,3,3,3,3,4,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,666,0,409,1075,1507,0,0,1,127000
1192,8,5,4,3,4,3,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,456.0,0,0,776,776,764,677,0,1,174000
389,7,5,4,3,4,3,5,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,125.0,0,0,1468,1468,1479,0,0,1,191000
236,6,3,3,3,3,3,3,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.3133561643835616,604.0,358,0,125,483,483,504,0,1,89500
1213,4,6,3,3,3,3,3,0,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,344,0,328,672,672,0,0,1,113000
268,5,8,3,3,3,3,5,0,1,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,378,0,342,720,1052,720,420,1,179500
306,8,5,4,3,4,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.09075342465753425,246.0,1464,0,536,2000,2000,0,0,1,305900
118,5,5,3,3,4,3,4,0,0,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,1125,1125,1125,0,0,1,155000
1180,5,5,3,3,0,0,4,0,0,0,0.9837328767123288,0.017123287671232876,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,0,0,1124,0,0,1,93000
674,6,7,3,3,3,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.3133561643835616,106.0,1186,0,291,1477,1839,0,0,1,257500
250,6,7,4,3,4,3,4,3,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.01113013698630137,472.0,697,0,747,1444,1444,700,0,1,277000
1066,7,5,4,3,5,3,5,3,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,1201,0,105,1306,1306,954,0,1,328000
1053,6,6,3,3,3,3,3,0,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.01113013698630137,272.0,442,0,374,816,1127,850,0,1,165000
72,4,6,3,3,3,3,3,0,4,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,565,0,280,845,845,0,0,1,129500
95,6,5,3,4,4,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,648,0,176,824,905,881,0,1,204750
1441,6,7,3,3,5,3,2,0,0,0,0.9837328767123288,0.09931506849315068,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,0,0,588,588,1423,748,384,1,191000
34,5,5,3,3,3,3,4,0,2,0,0.9837328767123288,0.4315068493150685,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,1018,0,380,1398,1700,0,0,1,165500
1168,6,5,3,3,4,3,5,0,5,0,0.9837328767123288,0.4452054794520548,0.976027397260274,0.9169520547945206,0.5796232876712328,0.0,786,0,173,959,959,712,0,1,173000
