OverallQual,HeatingQC,MSSubClass,BsmtQual,GarageFinish,Neighborhood,Exterior1st,GarageCars,FullBath,Dure_house,TotRmsAbvGrd,Dure_garage
5.0,2.0,20.0,4.0,1.0,0.1506849315068493,0.09845890410958905,0.25,0.3333333333333333,0.5573770491803279,0.24999999999999997,0.2523364485981308
6.0,3.0,45.0,3.0,1.0,0.1481164383561644,0.15496575342465754,0.5,0.3333333333333333,0.9016393442622952,0.16666666666666666,0.42990654205607476
7.0,3.0,60.0,4.0,3.0,0.3595890410958904,0.05565068493150685,0.5,0.6666666666666666,0.13114754098360656,0.6666666666666666,0.07476635514018691
7.0,3.0,20.0,4.0,2.0,0.1506849315068493,0.03767123287671233,0.75,0.6666666666666666,0.3114754098360656,0.41666666666666663,0.17757009345794392
5.0,4.0,190.0,3.0,1.0,0.06934931506849315,0.04965753424657534,0.5,0.3333333333333333,0.7540983606557378,0.33333333333333337,0.4205607476635514
5.0,2.0,50.0,3.0,1.0,0.1464041095890411,0.04965753424657534,0.25,0.6666666666666666,0.9672131147540984,0.41666666666666663,0.5607476635514018
5.0,4.0,50.0,3.0,1.0,0.1481164383561644,0.07448630136986302,0.25,0.3333333333333333,0.9672131147540984,0.41666666666666663,0.2803738317757009
7.0,3.0,60.0,4.0,3.0,0.06934931506849315,0.05650684931506849,0.5,0.6666666666666666,0.2950819672131148,0.41666666666666663,0.205607476635514
5.0,4.0,20.0,3.0,1.0,0.1506849315068493,0.09845890410958905,0.25,0.3333333333333333,0.6229508196721312,0.24999999999999997,0.34579439252336447
6.0,4.0,50.0,3.0,1.0,0.1464041095890411,0.01797945205479452,0.25,0.6666666666666666,0.34426229508196726,0.6666666666666666,0.38317757009345793
6.0,4.0,85.0,3.0,2.0,0.1481164383561644,0.15496575342465754,0.5,0.3333333333333333,0.7868852459016394,0.33333333333333337,0.4392523364485981
5.0,4.0,20.0,4.0,0.0,0.3595890410958904,0.03424657534246575,0.0,0.3333333333333333,0.01639344262295082,0.33333333333333337,0.9999999999999999
7.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.059075342465753425,0.75,0.6666666666666666,0.03278688524590164,0.41666666666666663,0.009345794392523364
5.0,2.0,20.0,3.0,2.0,0.1481164383561644,0.15496575342465754,0.5,0.3333333333333333,0.7049180327868853,0.33333333333333337,0.3925233644859813
5.0,3.0,20.0,4.0,2.0,0.1506849315068493,0.03424657534246575,0.5,0.3333333333333333,0.5245901639344263,0.33333333333333337,0.2897196261682243
4.0,4.0,30.0,3.0,1.0,0.3595890410958904,0.07448630136986302,0.5,0.3333333333333333,0.9836065573770493,0.16666666666666666,0.44859813084112143
7.0,4.0,70.0,4.0,2.0,0.1464041095890411,0.01797945205479452,0.5,0.3333333333333333,0.04918032786885246,0.33333333333333337,0.35514018691588783
8.0,4.0,60.0,5.0,2.0,0.3595890410958904,0.09845890410958905,0.75,1.0,0.01639344262295082,0.75,0.009345794392523364
8.0,4.0,120.0,4.0,2.0,0.038527397260273974,0.017123287671232876,0.5,0.6666666666666666,0.2459016393442623,0.24999999999999997,0.14018691588785046
5.0,2.0,20.0,4.0,2.0,0.06934931506849315,0.007705479452054794,0.5,0.6666666666666666,0.06557377049180328,0.33333333333333337,0.2897196261682243
7.0,4.0,20.0,4.0,1.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.14754098360655737,0.33333333333333337,0.08411214953271028
8.0,4.0,20.0,5.0,3.0,0.3595890410958904,0.023972602739726026,0.75,0.6666666666666666,0.0819672131147541,0.41666666666666663,0.037383177570093455
6.0,4.0,80.0,3.0,2.0,0.06934931506849315,0.007705479452054794,0.5,0.6666666666666666,0.22950819672131148,0.41666666666666663,0.2897196261682243
6.0,4.0,60.0,4.0,3.0,0.3595890410958904,0.05565068493150685,0.5,0.6666666666666666,0.18032786885245902,0.41666666666666663,0.09345794392523364
7.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.03767123287671233,0.5,0.6666666666666666,0.11475409836065574,0.5,0.05607476635514018
5.0,2.0,50.0,3.0,1.0,0.3595890410958904,0.07448630136986302,0.25,0.3333333333333333,0.9672131147540984,0.24999999999999997,0.6261682242990654
3.0,3.0,30.0,3.0,0.0,0.3595890410958904,0.038527397260273974,0.0,0.3333333333333333,0.09836065573770493,0.24999999999999997,0.9999999999999999
6.0,2.0,20.0,4.0,1.0,0.1506849315068493,0.05650684931506849,0.5,0.6666666666666666,0.19672131147540983,0.41666666666666663,0.2803738317757009
9.0,4.0,20.0,5.0,3.0,0.3595890410958904,0.017123287671232876,0.75,0.6666666666666666,0.01639344262295082,0.5833333333333334,0.0
4.0,2.0,20.0,3.0,0.0,0.1506849315068493,0.15496575342465754,0.0,0.3333333333333333,0.5901639344262296,0.24999999999999997,0.9999999999999999
5.0,4.0,20.0,3.0,0.0,0.1506849315068493,0.03424657534246575,0.0,0.3333333333333333,0.4098360655737705,0.24999999999999997,0.9999999999999999
5.0,2.0,20.0,3.0,1.0,0.1481164383561644,0.15496575342465754,0.5,0.3333333333333333,0.4754098360655738,0.33333333333333337,0.2616822429906542
6.0,2.0,20.0,3.0,3.0,0.1506849315068493,0.15496575342465754,0.5,0.3333333333333333,0.9344262295081968,0.41666666666666663,0.5233644859813084
6.0,2.0,20.0,3.0,2.0,0.1464041095890411,0.15496575342465754,0.25,0.3333333333333333,0.7704918032786886,0.41666666666666663,0.42990654205607476
6.0,2.0,20.0,4.0,1.0,0.06934931506849315,0.05650684931506849,0.5,0.6666666666666666,0.3770491803278689,0.41666666666666663,0.29906542056074764
5.0,3.0,70.0,3.0,1.0,0.1481164383561644,0.0779109589041096,0.5,0.6666666666666666,0.11475409836065574,0.5,0.23364485981308408
7.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.75,0.6666666666666666,0.01639344262295082,0.41666666666666663,0.009345794392523364
5.0,4.0,20.0,3.0,1.0,0.3595890410958904,0.15496575342465754,0.25,0.3333333333333333,0.7377049180327869,0.24999999999999997,0.411214953271028
7.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.11475409836065574,0.33333333333333337,0.05607476635514018
3.0,2.0,50.0,3.0,0.0,0.06934931506849315,0.02226027397260274,0.0,0.3333333333333333,0.459016393442623,0.33333333333333337,0.9999999999999999
5.0,4.0,90.0,3.0,3.0,0.1481164383561644,0.15496575342465754,0.5,0.6666666666666666,0.03278688524590164,0.5,0.009345794392523364
8.0,4.0,20.0,5.0,2.0,0.3595890410958904,0.052226027397260275,0.75,0.6666666666666666,0.06557377049180328,0.41666666666666663,0.02803738317757009
5.0,2.0,70.0,2.0,1.0,0.3595890410958904,0.0779109589041096,0.25,0.3333333333333333,0.26229508196721313,0.5,0.6448598130841121
6.0,2.0,50.0,3.0,1.0,0.1481164383561644,0.038527397260273974,0.5,0.3333333333333333,0.16393442622950818,0.16666666666666666,0.09345794392523364
8.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.05565068493150685,0.5,0.6666666666666666,0.11475409836065574,0.41666666666666663,0.05607476635514018
4.0,2.0,20.0,3.0,1.0,0.1506849315068493,0.15496575342465754,0.25,0.3333333333333333,0.6065573770491803,0.16666666666666666,0.2616822429906542
8.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.01639344262295082,0.5,0.0
7.0,4.0,70.0,2.0,1.0,0.1464041095890411,0.0779109589041096,0.5,0.3333333333333333,0.9344262295081968,0.5,0.1588785046728972
5.0,2.0,90.0,3.0,1.0,0.1506849315068493,0.15496575342465754,0.5,0.6666666666666666,0.7213114754098361,0.6666666666666666,0.19626168224299065
7.0,4.0,160.0,4.0,2.0,0.3595890410958904,0.052226027397260275,0.5,0.6666666666666666,0.0819672131147541,0.33333333333333337,0.04672897196261682
7.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.05565068493150685,0.5,0.6666666666666666,0.01639344262295082,0.41666666666666663,0.0
6.0,2.0,30.0,4.0,1.0,0.1464041095890411,0.01797945205479452,0.25,0.3333333333333333,0.9672131147540984,0.16666666666666666,0.7757009345794392
7.0,2.0,60.0,4.0,2.0,0.06934931506849315,0.05650684931506849,0.5,0.6666666666666666,0.5245901639344263,0.41666666666666663,0.2897196261682243
7.0,2.0,60.0,3.0,2.0,0.06934931506849315,0.05650684931506849,0.5,0.6666666666666666,0.5409836065573771,0.5,0.29906542056074764
8.0,1.0,70.0,3.0,1.0,0.01797945205479452,0.0779109589041096,0.25,0.3333333333333333,0.21311475409836064,0.41666666666666663,0.7757009345794392
5.0,2.0,80.0,4.0,1.0,0.1506849315068493,0.09845890410958905,0.25,0.6666666666666666,0.5245901639344263,0.33333333333333337,0.2897196261682243
7.0,4.0,120.0,4.0,2.0,0.3595890410958904,0.052226027397260275,0.5,0.6666666666666666,0.0819672131147541,0.33333333333333337,0.037383177570093455
6.0,4.0,120.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.3333333333333333,0.11475409836065574,0.08333333333333334,0.05607476635514018
8.0,4.0,60.0,4.0,3.0,0.3595890410958904,0.052226027397260275,0.75,0.6666666666666666,0.01639344262295082,0.5,0.0
8.0,4.0,20.0,5.0,3.0,0.3595890410958904,0.017123287671232876,0.75,0.6666666666666666,0.03278688524590164,0.41666666666666663,0.009345794392523364
7.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.75,0.6666666666666666,0.14754098360655737,0.41666666666666663,0.07476635514018691
6.0,3.0,75.0,3.0,1.0,0.1464041095890411,0.038527397260273974,0.5,0.6666666666666666,0.26229508196721313,0.6666666666666666,0.7383177570093458
7.0,4.0,60.0,4.0,2.0,0.1506849315068493,0.028253424657534245,0.75,0.6666666666666666,0.27868852459016397,0.5833333333333334,0.14953271028037382
6.0,2.0,20.0,3.0,1.0,0.1481164383561644,0.0779109589041096,0.5,0.3333333333333333,0.2459016393442623,0.33333333333333337,0.49532710280373826
5.0,2.0,20.0,4.0,1.0,0.1506849315068493,0.03424657534246575,0.5,0.3333333333333333,0.3934426229508197,0.24999999999999997,0.21495327102803738
5.0,2.0,20.0,3.0,1.0,0.1506849315068493,0.04965753424657534,0.25,0.3333333333333333,0.7704918032786886,0.16666666666666666,0.42990654205607476
6.0,1.0,20.0,3.0,3.0,0.03424657534246575,0.15496575342465754,0.5,0.3333333333333333,0.8360655737704918,0.41666666666666663,0.46728971962616817
6.0,2.0,80.0,3.0,1.0,0.1464041095890411,0.15496575342465754,0.5,0.3333333333333333,0.7868852459016394,0.33333333333333337,0.16822429906542055
5.0,2.0,90.0,0.0,1.0,0.06934931506849315,0.03767123287671233,0.5,0.6666666666666666,0.5081967213114754,0.6666666666666666,0.2803738317757009
6.0,3.0,80.0,3.0,1.0,0.1506849315068493,0.016267123287671232,0.5,0.3333333333333333,0.6557377049180328,0.33333333333333337,0.3644859813084112
8.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.028253424657534245,0.75,0.6666666666666666,0.21311475409836064,0.5833333333333334,0.11214953271028036
8.0,4.0,60.0,4.0,3.0,0.3595890410958904,0.09845890410958905,0.75,0.6666666666666666,0.14754098360655737,0.41666666666666663,0.08411214953271028
8.0,4.0,20.0,5.0,2.0,0.3595890410958904,0.059075342465753425,0.5,0.6666666666666666,0.01639344262295082,0.5,0.0
9.0,4.0,120.0,5.0,3.0,0.1481164383561644,0.059075342465753425,0.5,0.6666666666666666,0.14754098360655737,0.24999999999999997,0.08411214953271028
6.0,3.0,20.0,3.0,1.0,0.1506849315068493,0.04965753424657534,0.25,0.3333333333333333,0.21311475409836064,0.24999999999999997,0.42990654205607476
6.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.21311475409836064,0.41666666666666663,0.11214953271028036
6.0,2.0,60.0,3.0,1.0,0.1506849315068493,0.05650684931506849,0.5,0.3333333333333333,0.6229508196721312,0.33333333333333337,0.34579439252336447
5.0,1.0,20.0,3.0,3.0,0.1506849315068493,0.04965753424657534,0.25,0.3333333333333333,0.7868852459016394,0.24999999999999997,0.4392523364485981
10.0,4.0,20.0,5.0,3.0,0.3595890410958904,0.052226027397260275,0.75,0.6666666666666666,0.11475409836065574,0.5,0.05607476635514018
6.0,3.0,30.0,3.0,1.0,0.1481164383561644,0.0779109589041096,0.5,0.3333333333333333,0.4426229508196722,0.24999999999999997,0.2803738317757009
8.0,4.0,60.0,5.0,3.0,0.3595890410958904,0.059075342465753425,0.75,0.6666666666666666,0.01639344262295082,0.5,0.0
5.0,0.0,45.0,3.0,1.0,0.1481164383561644,0.02226027397260274,0.5,0.3333333333333333,0.9508196721311476,0.24999999999999997,0.616822429906542
6.0,4.0,20.0,3.0,1.0,0.1506849315068493,0.03767123287671233,0.25,0.3333333333333333,0.09836065573770493,0.33333333333333337,0.5514018691588785
7.0,2.0,85.0,4.0,2.0,0.06934931506849315,0.05650684931506849,0.5,0.6666666666666666,0.6065573770491803,0.33333333333333337,0.3364485981308411
4.0,1.0,190.0,0.0,0.0,0.3595890410958904,0.02226027397260274,0.0,0.6666666666666666,1.0,0.41666666666666663,0.9999999999999999
5.0,3.0,70.0,4.0,1.0,0.1464041095890411,0.03767123287671233,0.25,0.3333333333333333,0.9344262295081968,0.5833333333333334,0.8598130841121495
7.0,3.0,80.0,3.0,2.0,0.1481164383561644,0.05650684931506849,0.5,1.0,0.2459016393442623,0.5,0.35514018691588783
7.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.05565068493150685,0.75,0.6666666666666666,0.01639344262295082,0.41666666666666663,0.0
7.0,4.0,160.0,4.0,2.0,0.1481164383561644,0.059075342465753425,0.5,0.6666666666666666,0.03278688524590164,0.16666666666666666,0.009345794392523364
7.0,2.0,20.0,3.0,3.0,0.03424657534246575,0.03767123287671233,0.5,0.6666666666666666,0.22950819672131148,0.33333333333333337,0.47663551401869153
5.0,2.0,90.0,3.0,1.0,0.06934931506849315,0.05650684931506849,0.5,0.6666666666666666,0.5901639344262296,0.5,0.32710280373831774
7.0,3.0,70.0,3.0,1.0,0.1464041095890411,0.03767123287671233,0.75,0.3333333333333333,0.6065573770491803,0.41666666666666663,0.07476635514018691
9.0,4.0,60.0,4.0,3.0,0.3595890410958904,0.028253424657534245,0.75,0.6666666666666666,0.19672131147540983,0.6666666666666666,0.102803738317757
5.0,4.0,70.0,3.0,1.0,0.1481164383561644,0.15496575342465754,0.25,0.3333333333333333,0.21311475409836064,0.41666666666666663,0.6074766355140186
8.0,4.0,60.0,5.0,3.0,0.3595890410958904,0.052226027397260275,0.75,0.6666666666666666,0.06557377049180328,0.6666666666666666,0.02803738317757009
5.0,4.0,50.0,4.0,1.0,0.3595890410958904,0.03424657534246575,0.5,0.3333333333333333,0.2459016393442623,0.24999999999999997,0.14953271028037382
8.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.023972602739726026,0.5,0.6666666666666666,0.03278688524590164,0.33333333333333337,0.009345794392523364
5.0,3.0,20.0,3.0,1.0,0.1481164383561644,0.15496575342465754,0.5,0.3333333333333333,0.14754098360655737,0.33333333333333337,0.27102803738317754
6.0,2.0,20.0,4.0,2.0,0.1506849315068493,0.05650684931506849,0.5,0.6666666666666666,0.5901639344262296,0.41666666666666663,0.32710280373831774
4.0,2.0,90.0,0.0,0.0,0.0136986301369863,0.07448630136986302,0.0,0.6666666666666666,0.8852459016393444,0.33333333333333337,0.9999999999999999
7.0,4.0,20.0,5.0,3.0,0.3595890410958904,0.05650684931506849,0.5,0.6666666666666666,0.18032786885245902,0.41666666666666663,0.102803738317757
5.0,3.0,50.0,3.0,1.0,0.1464041095890411,0.0779109589041096,0.25,0.3333333333333333,0.9344262295081968,0.33333333333333337,0.616822429906542
5.0,2.0,20.0,3.0,2.0,0.1481164383561644,0.15496575342465754,0.25,0.6666666666666666,0.6721311475409837,0.24999999999999997,0.37383177570093457
6.0,4.0,60.0,3.0,2.0,0.1506849315068493,0.04965753424657534,0.5,0.6666666666666666,0.09836065573770493,0.33333333333333337,0.3177570093457944
8.0,4.0,60.0,4.0,3.0,0.3595890410958904,0.05565068493150685,0.75,0.6666666666666666,0.03278688524590164,0.5,0.009345794392523364
6.0,1.0,70.0,3.0,1.0,0.1464041095890411,0.03767123287671233,0.25,0.3333333333333333,0.9836065573770493,0.41666666666666663,0.6261682242990654
7.0,4.0,60.0,4.0,1.0,0.1506849315068493,0.03767123287671233,0.5,0.6666666666666666,0.3114754098360656,0.6666666666666666,0.16822429906542055
8.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.059075342465753425,0.75,0.6666666666666666,0.03278688524590164,0.41666666666666663,0.009345794392523364
6.0,4.0,20.0,3.0,3.0,0.03424657534246575,0.15496575342465754,0.5,0.3333333333333333,0.7868852459016394,0.33333333333333337,0.4859813084112149
6.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.16393442622950818,0.33333333333333337,0.08411214953271028
8.0,4.0,50.0,4.0,3.0,0.3595890410958904,0.028253424657534245,0.75,0.6666666666666666,0.2459016393442623,0.5833333333333334,0.1308411214953271
5.0,4.0,85.0,4.0,1.0,0.3595890410958904,0.09845890410958905,0.5,0.3333333333333333,0.18032786885245902,0.24999999999999997,0.07476635514018691
7.0,4.0,70.0,3.0,1.0,0.1464041095890411,0.0779109589041096,0.5,0.3333333333333333,0.27868852459016397,0.33333333333333337,0.7570093457943925
5.0,2.0,50.0,3.0,1.0,0.1481164383561644,0.038527397260273974,0.5,0.6666666666666666,0.27868852459016397,0.5,0.7289719626168224
7.0,2.0,80.0,4.0,1.0,0.06934931506849315,0.05650684931506849,0.5,0.6666666666666666,0.49180327868852464,0.33333333333333337,0.27102803738317754
6.0,4.0,50.0,4.0,1.0,0.3595890410958904,0.03424657534246575,0.25,0.6666666666666666,0.3934426229508197,0.41666666666666663,0.17757009345794392
8.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.04918032786885246,0.41666666666666663,0.018691588785046728
6.0,3.0,20.0,4.0,2.0,0.1464041095890411,0.15496575342465754,0.25,0.3333333333333333,0.8688524590163935,0.33333333333333337,0.4859813084112149
4.0,4.0,20.0,0.0,3.0,0.3595890410958904,0.07448630136986302,0.5,0.6666666666666666,0.11475409836065574,0.24999999999999997,0.06542056074766354
4.0,4.0,20.0,0.0,1.0,0.1464041095890411,0.07448630136986302,0.25,0.3333333333333333,0.8688524590163935,0.24999999999999997,0.4859813084112149
5.0,4.0,60.0,3.0,2.0,0.1506849315068493,0.03424657534246575,0.5,0.6666666666666666,0.6557377049180328,0.41666666666666663,0.3644859813084112
5.0,3.0,50.0,3.0,1.0,0.0136986301369863,0.07448630136986302,0.25,0.3333333333333333,0.9344262295081968,0.41666666666666663,0.38317757009345793
6.0,4.0,70.0,3.0,1.0,0.3595890410958904,0.0779109589041096,0.25,0.3333333333333333,0.22950819672131148,0.41666666666666663,0.7102803738317757
6.0,2.0,160.0,3.0,1.0,0.1506849315068493,0.01113013698630137,0.25,0.3333333333333333,0.639344262295082,0.24999999999999997,0.19626168224299065
7.0,3.0,20.0,4.0,3.0,0.1506849315068493,0.03767123287671233,0.5,0.6666666666666666,0.27868852459016397,0.33333333333333337,0.1588785046728972
4.0,2.0,20.0,2.0,1.0,0.1464041095890411,0.07448630136986302,0.5,0.3333333333333333,0.9180327868852459,0.33333333333333337,0.514018691588785
7.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.09836065573770493,0.33333333333333337,0.04672897196261682
8.0,4.0,60.0,4.0,3.0,0.3595890410958904,0.028253424657534245,0.75,0.6666666666666666,0.19672131147540983,0.41666666666666663,0.102803738317757
7.0,2.0,20.0,4.0,2.0,0.06934931506849315,0.15496575342465754,0.5,0.6666666666666666,0.36065573770491804,0.41666666666666663,0.37383177570093457
7.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.0819672131147541,0.33333333333333337,0.037383177570093455
5.0,4.0,50.0,3.0,1.0,0.1481164383561644,0.0779109589041096,0.25,0.6666666666666666,0.9016393442622952,0.41666666666666663,0.5046728971962616
4.0,2.0,90.0,4.0,0.0,0.1481164383561644,0.07448630136986302,0.0,0.6666666666666666,0.5081967213114754,0.5,0.9999999999999999
6.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.07448630136986302,0.5,0.6666666666666666,0.03278688524590164,0.33333333333333337,0.009345794392523364
7.0,2.0,50.0,3.0,1.0,0.1464041095890411,0.0779109589041096,0.25,0.3333333333333333,0.9672131147540984,0.24999999999999997,0.24299065420560745
8.0,4.0,60.0,3.0,3.0,0.3595890410958904,0.05650684931506849,0.5,1.0,0.21311475409836064,0.75,0.1308411214953271
7.0,4.0,60.0,4.0,3.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.16393442622950818,0.5,0.09345794392523364
6.0,2.0,20.0,3.0,1.0,0.1506849315068493,0.05650684931506849,0.5,0.3333333333333333,0.7868852459016394,0.33333333333333337,0.4392523364485981
5.0,3.0,20.0,3.0,2.0,0.1506849315068493,0.15496575342465754,0.25,0.3333333333333333,0.639344262295082,0.24999999999999997,0.35514018691588783
8.0,4.0,60.0,4.0,1.0,0.1506849315068493,0.028253424657534245,0.5,0.6666666666666666,0.2459016393442623,0.5833333333333334,0.14018691588785046
4.0,4.0,20.0,3.0,1.0,0.1464041095890411,0.07448630136986302,0.25,0.3333333333333333,0.8852459016393444,0.24999999999999997,0.47663551401869153
7.0,2.0,70.0,4.0,1.0,0.1506849315068493,0.038527397260273974,0.5,0.3333333333333333,0.27868852459016397,0.5,0.11214953271028036
4.0,2.0,30.0,4.0,0.0,0.1464041095890411,0.038527397260273974,0.0,0.3333333333333333,0.8032786885245902,0.16666666666666666,0.9999999999999999
8.0,4.0,120.0,4.0,2.0,0.3595890410958904,0.052226027397260275,0.5,0.6666666666666666,0.03278688524590164,0.33333333333333337,0.009345794392523364
6.0,2.0,60.0,2.0,1.0,0.1506849315068493,0.15496575342465754,0.5,0.6666666666666666,0.6557377049180328,0.5833333333333334,0.3644859813084112
5.0,4.0,30.0,3.0,1.0,0.1464041095890411,0.04965753424657534,0.5,0.6666666666666666,0.01639344262295082,0.41666666666666663,0.0
6.0,4.0,60.0,3.0,3.0,0.3595890410958904,0.05565068493150685,0.5,0.6666666666666666,0.0819672131147541,0.5,0.037383177570093455
6.0,2.0,20.0,3.0,2.0,0.06934931506849315,0.05650684931506849,0.5,0.3333333333333333,0.0819672131147541,0.24999999999999997,0.35514018691588783
6.0,3.0,20.0,3.0,2.0,0.1464041095890411,0.15496575342465754,0.25,0.6666666666666666,0.36065573770491804,0.33333333333333337,0.47663551401869153
5.0,4.0,30.0,2.0,1.0,0.1481164383561644,0.03767123287671233,0.25,0.3333333333333333,0.9508196721311476,0.24999999999999997,0.6448598130841121
7.0,4.0,85.0,0.0,2.0,0.1506849315068493,0.07448630136986302,0.5,1.0,0.11475409836065574,0.41666666666666663,0.05607476635514018
5.0,2.0,20.0,3.0,1.0,0.06934931506849315,0.04965753424657534,0.5,0.3333333333333333,0.5409836065573771,0.33333333333333337,0.21495327102803738
7.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.11475409836065574,0.33333333333333337,0.06542056074766354
8.0,4.0,20.0,5.0,2.0,0.3595890410958904,0.059075342465753425,0.5,0.6666666666666666,0.04918032786885246,0.41666666666666663,0.02803738317757009
6.0,4.0,20.0,3.0,1.0,0.3595890410958904,0.15496575342465754,0.25,0.3333333333333333,0.13114754098360656,0.24999999999999997,0.5700934579439252
5.0,3.0,20.0,3.0,1.0,0.038527397260273974,0.04965753424657534,0.5,0.3333333333333333,0.3278688524590164,0.33333333333333337,0.06542056074766354
8.0,4.0,60.0,4.0,3.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.11475409836065574,0.41666666666666663,0.06542056074766354
7.0,2.0,60.0,3.0,2.0,0.1506849315068493,0.05650684931506849,0.5,0.6666666666666666,0.4754098360655738,0.33333333333333337,0.2616822429906542
5.0,2.0,20.0,3.0,1.0,0.1506849315068493,0.15496575342465754,0.25,0.3333333333333333,0.18032786885245902,0.33333333333333337,0.4579439252336448
5.0,2.0,20.0,3.0,2.0,0.03424657534246575,0.15496575342465754,0.25,0.3333333333333333,0.7868852459016394,0.33333333333333337,0.4392523364485981
8.0,4.0,20.0,5.0,2.0,0.3595890410958904,0.052226027397260275,0.75,0.6666666666666666,0.04918032786885246,0.41666666666666663,0.018691588785046728
6.0,2.0,20.0,4.0,3.0,0.06934931506849315,0.05650684931506849,0.5,0.6666666666666666,0.5409836065573771,0.41666666666666663,0.29906542056074764
8.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.059075342465753425,0.5,0.6666666666666666,0.01639344262295082,0.41666666666666663,0.0
7.0,4.0,120.0,4.0,2.0,0.3595890410958904,0.012842465753424657,0.75,0.6666666666666666,0.04918032786885246,0.41666666666666663,0.018691588785046728
7.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.14754098360655737,0.33333333333333337,0.07476635514018691
7.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.09845890410958905,0.5,0.6666666666666666,0.13114754098360656,0.33333333333333337,0.06542056074766354
6.0,3.0,60.0,3.0,2.0,0.3595890410958904,0.05650684931506849,0.5,0.3333333333333333,0.5737704918032788,0.5,0.3177570093457944
5.0,4.0,70.0,3.0,2.0,0.1464041095890411,0.038527397260273974,0.5,0.3333333333333333,0.09836065573770493,0.33333333333333337,0.8037383177570093
6.0,4.0,60.0,4.0,2.0,0.3595890410958904,0.059075342465753425,0.5,0.6666666666666666,0.09836065573770493,0.41666666666666663,0.04672897196261682
8.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.052226027397260275,0.75,0.6666666666666666,0.04918032786885246,0.41666666666666663,0.018691588785046728
9.0,4.0,20.0,5.0,3.0,0.3595890410958904,0.017123287671232876,0.75,0.6666666666666666,0.03278688524590164,0.5,0.018691588785046728
7.0,3.0,60.0,5.0,2.0,0.3595890410958904,0.023972602739726026,0.5,0.6666666666666666,0.01639344262295082,0.33333333333333337,0.0
8.0,4.0,20.0,4.0,2.0,0.3595890410958904,0.059075342465753425,0.75,0.6666666666666666,0.03278688524590164,0.41666666666666663,0.009345794392523364
4.0,3.0,30.0,2.0,1.0,0.3595890410958904,0.0779109589041096,0.25,0.3333333333333333,0.21311475409836064,0.33333333333333337,0.49532710280373826
9.0,4.0,60.0,5.0,3.0,0.038527397260273974,0.052226027397260275,0.75,0.6666666666666666,0.01639344262295082,0.6666666666666666,0.0
6.0,3.0,20.0,3.0,2.0,0.1506849315068493,0.15496575342465754,0.5,0.6666666666666666,0.7377049180327869,0.41666666666666663,0.411214953271028
6.0,1.0,30.0,3.0,1.0,0.1464041095890411,0.038527397260273974,0.25,0.3333333333333333,0.9836065573770493,0.16666666666666666,0.8691588785046729
5.0,4.0,20.0,4.0,1.0,0.3595890410958904,0.09845890410958905,0.5,0.3333333333333333,0.19672131147540983,0.24999999999999997,0.09345794392523364
6.0,4.0,80.0,3.0,1.0,0.06934931506849315,0.016267123287671232,0.5,0.3333333333333333,0.6229508196721312,0.16666666666666666,0.34579439252336447
4.0,2.0,20.0,3.0,1.0,0.1506849315068493,0.03767123287671233,0.25,0.3333333333333333,0.6721311475409837,0.24999999999999997,0.37383177570093457
9.0,4.0,20.0,5.0,3.0,0.3595890410958904,0.05565068493150685,0.75,0.6666666666666666,0.04918032786885246,0.41666666666666663,0.02803738317757009
7.0,3.0,60.0,4.0,3.0,0.3595890410958904,0.05565068493150685,0.5,0.6666666666666666,0.19672131147540983,0.41666666666666663,0.102803738317757
